"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,72322,"32953","FL","Melbourne","Brevard","Merritt Island",4001,258300,0.00388651379712398,0.0262216924910608,0.109059682267067,0.114527771803137,0.0000387229186380456,"2005-11","2005-Q4",298300,-0.134093194770365,"2005-02"
2017-04-30,69864,"28334","NC","Dunn","Harnett","Dunn",4002,121700,-0.00571895424836601,-0.0161681487469685,0.0500431406384814,0.0268492132775129,0.01052718755136,"2017-01","2017-Q1",123700,-0.0161681487469685,"2016-10"
2017-04-30,95297,"87102","NM","Albuquerque","Bernalillo","Albuquerque",4003,128700,0.00311769290724864,0.0109976433621367,0.0480456026058632,0.0356928028244019,-0.00454623134368914,"2009-05","2009-Q2",171700,-0.250436808386721,"2006-09"
2017-04-30,77037,"44137","OH","Cleveland","Cuyahoga","Maple Heights",4004,55100,0,0.00915750915750916,0.0740740740740741,0.0147903473491786,-0.0602757724030473,"2007-04","2007-Q2",102600,-0.462962962962963,
2017-04-30,91654,"77005","TX","Houston","Harris","West University Place",4005,822900,0.00513008427995603,-0.00351174618551707,-0.0789120214909335,0.0261662549745543,,"2015-12","2015-Q4",918100,-0.103692408234397,"2014-03"
2017-04-30,78063,"46256","IN","Indianapolis","Marion","Indianapolis",4006,196100,0.00204394481349004,0.0134366925064599,0.0469834490122798,0.0215157245650925,-0.0038928973900052,"2004-01","2004-Q1",223300,-0.121809225257501,
2017-04-30,95940,"89512","NV","Reno","Washoe","Reno",4007,184300,0.00710382513661202,0.019358407079646,0.146144278606965,0.228739694258515,-0.00150670064557512,"2005-11","2005-Q4",204100,-0.0970112689857913,"2005-06"
2017-04-30,90301,"74112","OK","Tulsa","Tulsa","Tulsa",4008,99700,0.0101317122593718,0.0173469387755102,0.0561440677966102,0.0336361502492479,0.0186243713297061,"2017-04","2017-Q2",99700,0,"2017-04"
2017-04-30,95750,"89011","NV","Las Vegas","Clark","Henderson",4009,226900,0.00665483584738243,0.0220720720720721,0.0977261731978713,0.13606469210206,-0.0251757094350767,"2006-04","2006-Q2",311600,-0.271822849807445,"2004-07"
2017-04-30,71718,"31906","GA","Columbus","Muscogee","Columbus",4010,73700,0.00408719346049046,0.0151515151515152,0.0513552068473609,-0.0155314802794361,,"2010-08","2010-Q3",86600,-0.148960739030023,
2017-04-30,81822,"54650","WI","La Crosse","La Crosse","Onalaska",4011,192700,-0.000518672199170124,0.0206567796610169,0.0771380659586361,0.0353169875981671,0.0219437493826666,"2017-03","2017-Q1",192800,-0.000518672199170124,"2017-03"
2017-04-30,399578,"33596","FL","Tampa","Hillsborough","Valrico",4012,262200,0.000381533765738268,0.00691244239631336,0.0555555555555556,0.0697083074586027,-0.00686544071561235,"2006-06","2006-Q2",301500,-0.130348258706468,"2005-09"
2017-04-30,73332,"35124","AL","Birmingham","Shelby","Pelham",4013,182200,0.0010989010989011,-0.00600109110747409,0.0230207748455924,0.0293032305876615,0.00404004013837111,"2016-12","2016-Q4",183700,-0.00816548720740337,"2016-10"
2017-04-30,62204,"11722","NY","New York","Suffolk","Town of Islip",4014,261600,0.00770416024653313,0.036039603960396,0.144356955380577,0.0822469414318827,-0.0284140379716232,"2007-06","2007-Q2",350100,-0.252784918594687,"2004-09"
2017-04-30,66222,"20121","VA","Washington","Fairfax","Centreville",4015,358100,-0.00417130144605117,-0.009131156613171,0.0272518646012622,0.0371488746150108,-0.00791050275249228,"2005-12","2005-Q4",422400,-0.152225378787879,"2004-12"
2017-04-30,93139,"79930","TX","El Paso","El Paso","El Paso",4016,87200,0,-0.0158013544018059,0.00345224395857307,0,-0.00136583027650794,"2009-06","2009-Q2",98300,-0.112919633774161,"2007-01"
2017-04-30,69914,"28390","NC","Dunn","Harnett","Spring Lake",4017,141100,0.000709219858156028,0,0.0151079136690647,-0.00028324604460539,,"2010-11","2010-Q4",147100,-0.0407885791978246,
2017-04-30,58940,"02852","RI","Providence","Washington","North Kingstown",4018,312900,0.00128,0.00384985563041386,0.0894846796657382,0.0409577899778582,-0.00527662221844849,"2006-01","2006-Q1",349500,-0.104721030042918,"2004-09"
2017-04-30,65879,"19355","PA","Philadelphia","Chester","Malvern",4019,462900,0.00173122700714131,0.00390370852309694,0.0205026455026455,0.0276948335418774,0.00287492554607938,"2016-11","2016-Q4",463100,-0.000431872165838912,"2016-11"
2017-04-30,77365,"44857","OH","Norwalk","Huron","Norwalk",4020,119600,0.0222222222222222,0.0593445527015058,0.0982552800734619,0.0364449407291649,0.00358124613699085,"2006-03","2006-Q1",120500,-0.00746887966804979,"2006-01"
2017-04-30,76594,"43227","OH","Columbus","Franklin","Columbus",4021,78600,0.00769230769230769,0.0168175937904269,0.0796703296703297,0.047243301775808,-0.0179419400741732,"2006-08","2006-Q3",95300,-0.175236096537251,"2000-08"
2017-04-30,58520,"01854","MA","Boston","Middlesex","Lowell",4022,253400,0.00396196513470681,0.0144115292233787,0.0624737945492662,0.0791999300997499,0.00440643566305376,"2005-12","2005-Q4",259200,-0.0223765432098765,"2005-04"
2017-04-30,92387,"78332","TX","Alice","Jim Wells","Alice",4023,83400,0.00120048019207683,-0.0165094339622642,-0.105150214592275,-0.0126915410402795,,"2016-02","2016-Q1",96200,-0.133056133056133,
2017-04-30,74374,"37412","TN","Chattanooga","Hamilton","East Ridge",4024,115300,0.00610820244328098,0.00963222416812609,0.0675925925925926,0.0360254790487882,0.0110506170595133,"2017-04","2017-Q2",115300,0,"2017-04"
2017-04-30,61002,"08204","NJ","Ocean City","Cape May","Lower Township",4025,289100,0.0136746143057504,0.0328688817434798,0.0190341910468805,0.00931749676921423,-0.0168357612404164,"2006-10","2006-Q4",352600,-0.180090754395916,"2004-05"
2017-04-30,69824,"28278","NC","Charlotte","Mecklenburg","Charlotte",4026,238700,0.00336275746111812,0.0122985581000848,0.0599467140319716,0.0666243283000467,0.011456667396168,"2017-04","2017-Q2",238700,0,"2017-04"
2017-04-30,82158,"55305","MN","Minneapolis-St Paul","Hennepin","Minnetonka",4027,324300,0.00714285714285714,0.0150234741784038,0.0970906630581867,0.0659929501000194,0.00748373909909739,"2017-04","2017-Q2",324300,0,"2017-04"
2017-04-30,81370,"53545","WI","Janesville","Rock","Town of Janesville",4028,138600,0.0109409190371991,0.0251479289940828,0.142621599340478,0.0655514215491255,0.00696985727704647,"2017-04","2017-Q2",138600,0,"2017-04"
2017-04-30,70036,"28570","NC","Morehead City","Carteret","Newport",4029,172700,0.00232153221125943,0.00994152046783626,0.0279761904761905,0.0115041648390581,-0.0271403575996666,"2008-02","2008-Q1",248700,-0.305589063128267,
2017-04-30,98246,"95501","CA","Eureka","Humboldt","Eureka",4030,251700,0.00519169329073482,0.013693113169553,0.0588977702986958,0.0450796215285103,-0.0085615886372814,"2007-09","2007-Q3",288800,-0.128462603878116,"2005-05"
2017-04-30,84603,"60601","IL","Chicago","Cook","Chicago",4031,314500,0.00159235668789809,0.00672215108834827,0.0571428571428571,0.0566162011583189,0.00523506967097553,"2008-06","2008-Q2",319400,-0.0153412648716343,"2008-05"
2017-04-30,72101,"32606","FL","Gainesville","Alachua","Gainesville",4032,196000,0.00616016427104723,0.022964509394572,0.0629067245119306,0.0467098102600354,-0.0181504141183887,"2007-02","2007-Q1",236300,-0.17054591620821,"2005-05"
2017-04-30,78375,"46970","IN","Peru","Miami","Peru",4033,68800,0.00437956204379562,0.00291545189504373,0.109677419354839,0.0604598115549795,0.00310468879574088,"2005-12","2005-Q4",81400,-0.154791154791155,"2002-12"
2017-04-30,78587,"47404","IN","Bloomington","Monroe","Bloomington",4034,155400,0.0058252427184466,0.0170157068062827,0.0143603133159269,0.0345933070344042,0.0195865657181544,"2017-04","2017-Q2",155400,0,"2017-04"
2017-04-30,99584,"98126","WA","Seattle","King","Seattle",4035,518000,0.0184821077467558,0.035171862509992,0.113978494623656,0.124182417285741,0.02871037722041,"2017-04","2017-Q2",518000,0,"2017-04"
2017-04-30,78036,"46221","IN","Indianapolis","Marion","Indianapolis",4036,101400,-0.00392927308447937,-0.0116959064327485,0.0640083945435467,0.0386164547830459,-0.00204775264271395,"2006-01","2006-Q1",110700,-0.0840108401084011,"2004-10"
2017-04-30,72051,"32539","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Crestview",4037,145000,-0.00137741046831956,-0.00137741046831956,0.0845175766641735,0.0380552637028575,-0.0140857239827484,"2006-04","2006-Q2",177400,-0.182638105975197,"2005-04"
2017-04-30,67920,"24017","VA","Roanoke","Roanoke City","Roanoke",4038,94700,0,0.0128342245989305,0.0664414414414414,0.0269731511446172,,"2010-08","2010-Q3",94800,-0.00105485232067511,
2017-04-30,99727,"98338","WA","Seattle","Pierce","Graham",4039,317800,0.000629722921914358,0.00252365930599369,0.111577474641483,0.0688580553913956,0.00053650735672095,"2017-04","2017-Q2",317800,0,"2017-04"
2017-04-30,66580,"20721","MD","Washington","Prince Georges","Bowie",4040,398700,-0.00349912521869533,-0.0121407333994054,0.0363919937613725,0.0593124197288477,-0.0218363684556296,"2006-08","2006-Q3",503700,-0.208457415128052,"2005-02"
2017-04-30,97006,"92706","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",4041,609800,0.00560686015831134,0.0286774628879892,0.0877631109525508,0.109501702265603,-0.00536465779944006,"2006-07","2006-Q3",663500,-0.0809344385832705,"2005-10"
2017-04-30,69746,"28144","NC","Charlotte","Rowan","Salisbury",4042,114200,0.00439753737906772,0.0223813786929275,0.041970802919708,0.0236570438612824,-0.00207763638887704,"2008-01","2008-Q1",120500,-0.0522821576763485,"2007-01"
2017-04-30,66798,"21146","MD","Baltimore","Anne Arundel","Severna Park",4043,485900,-0.00266830870279146,-0.0159983799108951,0.0487804878048781,0.0356665164033543,-0.00307554484773531,"2006-03","2006-Q1",515600,-0.0576027928626843,"2005-07"
2017-04-30,69704,"28083","NC","Charlotte","Cabarrus","Kannapolis",4044,115600,0.0113735783027122,0.0312221231043711,0.132223310479922,0.0490188407652961,0.0123966369727808,"2017-04","2017-Q2",115600,0,"2017-04"
2017-04-30,77218,"44514","OH","Youngstown","Mahoning","Boardman",4045,128800,0.0046801872074883,0.013375295043273,0.0566037735849057,0.0364301350073937,0.0103479706613996,"2017-04","2017-Q2",128800,0,"2017-04"
2017-04-30,84829,"61111","IL","Rockford","Winnebago","Loves Park",4046,94500,0.00105932203389831,0.00746268656716418,0.0227272727272727,0.00735532453069965,-0.0268024378996988,"2007-02","2007-Q1",125100,-0.244604316546763,"2000-08"
2017-04-30,77539,"45248","OH","Cincinnati","Hamilton","Bridgetown",4047,130800,-0.000763941940412529,0.00925925925925926,0.0447284345047923,0.0218518356053832,-0.0102535010798839,"2007-01","2007-Q1",146000,-0.104109589041096,"2002-10"
2017-04-30,82689,"56201","MN","Willmar","Kandiyohi","Willmar",4048,143500,0,0.0127028934368384,0.0505124450951684,0.0304738817705212,-0.000694206162607069,"2006-10","2006-Q4",156500,-0.0830670926517572,"2005-12"
2017-04-30,97820,"94619","CA","San Francisco","Alameda","Oakland",4049,698100,0.004894198934792,0.0258633357825129,0.0685749272922088,0.153463104548227,0.0193583900927234,"2017-04","2017-Q2",698100,0,"2017-04"
2017-04-30,72064,"32563","FL","Pensacola","Santa Rosa","Gulf Breeze",4050,212700,-0.00140845070422535,-0.00328022492970947,0.0452088452088452,0.0432714528918654,-0.006878654408635,"2005-12","2005-Q4",252800,-0.158623417721519,"2005-03"
2017-04-30,72229,"32803","FL","Orlando","Orange","Orlando",4051,266300,0.00112781954887218,0.00947687642153146,0.0878267973856209,0.119860367673659,-0.00104540966947375,"2006-08","2006-Q3",283600,-0.0610014104372355,"2005-10"
2017-04-30,399582,"33967","FL","Fort Myers","Lee","Fort Myers",4052,219300,-0.0036347114947751,-0.00769230769230769,0.0650801359883439,0.136819015744183,-0.0134890738576794,"2006-07","2006-Q3",279700,-0.215945656060064,"2005-06"
2017-04-30,96926,"92583","CA","Riverside","Riverside","San Jacinto",4053,234300,0.00342612419700214,0.00904392764857881,0.0892608089260809,0.138856923363962,-0.0256101538063276,"2006-07","2006-Q3",326300,-0.281949126570641,"2004-08"
2017-04-30,75266,"39350","MS",,"Neshoba","Philadelphia",4054,107600,0.00279589934762349,0.00938086303939963,0.0446601941747573,0.0103509987458639,0.0251915810077674,"2017-04","2017-Q2",107600,0,"2017-04"
2017-04-30,95013,"85629","AZ","Tucson","Pima","Sahuarita",4055,184600,0.00162778079218665,0.00544662309368192,0.04,0.0480349557565047,-0.0259844971258643,"2006-06","2006-Q2",251100,-0.264834727200319,"2004-12"
2017-04-30,77197,"44484","OH","Youngstown","Trumbull","Warren",4056,106700,0,0,0.0799595141700405,0.0407120841244539,-0.00046739976757959,"2006-08","2006-Q3",111100,-0.0396039603960396,"2004-07"
2017-04-30,63900,"15101","PA","Pittsburgh","Allegheny","Hampton Township",4057,230300,-0.00216637781629116,0.00876040297853701,0.0387911592241768,0.0504032215003303,0.0304608374454745,"2017-03","2017-Q1",230800,-0.00216637781629116,"2017-02"
2017-04-30,88947,"71201","LA","Monroe","Ouachita","Monroe",4058,154300,-0.00129449838187702,-0.0102629890955741,0.0468113975576662,0.0303106500200023,0.00323236151733863,"2009-05","2009-Q2",158000,-0.0234177215189873,"2008-09"
2017-04-30,69749,"28147","NC","Charlotte","Rowan","Salisbury",4059,154000,0.00325732899022801,0.00522193211488251,0.0650069156293223,0.0285204270696153,0.00243489010725484,"2017-04","2017-Q2",154000,0,"2017-04"
2017-04-30,62661,"12553","NY","New York","Orange","New Windsor",4060,209800,0.0052707235265932,0.0264187866927593,0.0820010314595152,0.00760618085487841,-0.034420406031222,"2007-01","2007-Q1",299400,-0.299265197060788,"2003-08"
2017-04-30,74308,"37334","TN",,"Lincoln","Fayetteville",4061,99100,0.00916496945010183,0.025879917184265,0.0713513513513514,0.0187724235553735,0.0163062771670959,"2010-07","2010-Q3",101800,-0.0265225933202358,"2010-02"
2017-04-30,58273,"01108","MA","Springfield","Hampden","Springfield",4062,142900,0.00562983814215341,0.0134751773049645,0.0680119581464873,0.0316233282714335,-0.00898655170715257,"2006-11","2006-Q4",157400,-0.0921219822109276,"2005-05"
2017-04-30,93471,"80550","CO","Greeley","Weld","Windsor",4063,345700,0.000868558193398958,0.00934306569343066,0.0614062020264047,0.0894974012512941,0.0388239378739677,"2017-04","2017-Q2",345700,0,"2017-04"
2017-04-30,62478,"12208","NY","Albany","Albany","Albany",4064,189600,-0.00105374077976818,0.0149892933618844,0.0580357142857143,0.0147673508785069,-0.000210726028107344,"2007-10","2007-Q4",195100,-0.0281906714505382,"2007-04"
2017-04-30,71516,"31401","GA","Savannah","Chatham","Savannah",4065,234500,0,0.00428265524625268,0.107176581680831,0.069865988223069,0.0159395731083636,"2017-04","2017-Q2",234500,0,"2017-04"
2017-04-30,71176,"30528","GA",,"White","Cleveland",4066,143300,0.0020979020979021,0.0279770444763271,0.10741885625966,0.0494012084427573,0.00628294718866274,"2009-02","2009-Q1",148500,-0.035016835016835,"2008-05"
2017-04-30,94851,"85259","AZ","Phoenix","Maricopa","Scottsdale",4067,615200,-0.00113654814093197,0.00605069501226492,0.0358646236740192,0.0502290018509579,-0.0145898056154875,"2006-03","2006-Q1",729800,-0.15702932310222,"2005-05"
2017-04-30,74520,"37862","TN","Sevierville","Sevier","Sevierville",4068,182300,0.00330214639515685,0.0184357541899441,0.090311004784689,0.0386687501112779,-0.00691548302292111,"2007-03","2007-Q1",195600,-0.0679959100204499,"2006-06"
2017-04-30,94435,"84070","UT","Salt Lake City","Salt Lake","Sandy",4069,239600,0.00629987400251995,0.0261241970021413,0.102115915363385,0.0781127503805503,-0.00083091458107043,"2008-05","2008-Q2",257000,-0.067704280155642,"2007-04"
2017-04-30,77044,"44144","OH","Cleveland","Cuyahoga","Brooklyn",4070,85600,0.00824499411071849,0.0214797136038186,0.0686641697877653,0.033777680992684,-0.0187146331571685,"2005-09","2005-Q3",115900,-0.261432269197584,"1997-07"
2017-04-30,72520,"33301","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4071,506000,-0.00784313725490196,-0.00511207235548565,0.0111910471622702,0.0946087842231575,-0.0040392310650087,"2006-07","2006-Q3",567100,-0.107741139128901,"2005-07"
2017-04-30,67174,"22180","VA","Washington","Fairfax","Vienna",4072,642800,-0.005723124516628,-0.0106202862859781,0.00233899890846718,0.035966658946524,0.013469722085661,"2017-01","2017-Q1",649700,-0.0106202862859781,"2016-11"
2017-04-30,91251,"76106","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4073,76700,0,-0.0128700128700129,0.0435374149659864,0.0820839718114406,0.00889466424664498,"2016-08","2016-Q3",78500,-0.0229299363057325,"2016-06"
2017-04-30,94729,"85013","AZ","Phoenix","Maricopa","Phoenix",4074,276100,0.00181422351233672,0.00692924872355945,0.078515625,0.144338374310951,0.0038469070421121,"2017-04","2017-Q2",276100,0,"2017-04"
2017-04-30,60665,"07424","NJ","New York","Passaic","Little Falls",4075,346700,-0.0108416547788873,-0.0116875712656784,-0.00659025787965616,0.020792379956085,-0.0192765768511665,"2006-08","2006-Q3",435100,-0.203171684670191,"2004-08"
2017-04-30,82103,"55102","MN","Minneapolis-St Paul","Ramsey","Saint Paul",4076,201700,0.00298359025360517,0.0085,0.119933370349806,0.0866897446704826,0.00636500980167498,"2006-05","2006-Q2",202900,-0.0059142434696895,"2006-05"
2017-04-30,70236,"28804","NC","Asheville","Buncombe","Asheville",4077,358600,-0.00167037861915367,0.00928792569659443,0.0575051607195518,0.0732747492045689,0.0242121906589812,"2017-03","2017-Q1",359200,-0.00167037861915367,"2017-03"
2017-04-30,94641,"84663","UT","Provo","Utah","Springville",4078,236700,0.00766283524904214,0.0215796288303841,0.103496503496503,0.0836489540351362,0.00947427464268413,"2017-04","2017-Q2",236700,0,"2017-04"
2017-04-30,77124,"44310","OH","Akron","Summit","Akron",4079,58900,-0.00338409475465313,-0.01669449081803,-0.00338409475465313,0.0152769593034585,-0.028564307588563,"2005-06","2005-Q2",79700,-0.260978670012547,"1997-07"
2017-04-30,77413,"45039","OH","Cincinnati","Clermont","Loveland",4080,198200,-0.0109780439121757,0.00967906265919511,0.0701943844492441,0.0489146457770231,0.00535093694454014,"2017-03","2017-Q1",200400,-0.0109780439121756,"2017-02"
